,colour,data
300,Yellow,"[[3.847333, -2.9425724, -0.59472245, 9.0, 4.0], [3.8359814, -2.9541035, -0.59447873, 13.0, 4.0], [3.8151829, -2.9582934, -0.59277254, 9.0, 4.0], [3.793185, -2.9190369, -0.7580815, 3.0, 3.0], [3.8208349, -2.8991203, -0.75964588, 1.0, 3.0], [3.8106918, -2.9124401, -0.75964588, 1.0, 3.0], [3.8006606, -2.9449086, -0.76152301, 4.0, 3.0], [3.7872438, -2.9557269, -0.76089734, 1.0, 3.0], [3.785702, -2.9769142, -0.76277459, 1.0, 3.0]]"
301,Yellow,"[[1.6483788, -1.7553451, -0.38138729, 1.0, 3.0], [1.637159, -1.7550236, -0.38013577, 6.0, 3.0], [1.635358, -1.7647899, -0.3810744, 16.0, 3.0], [1.6395775, -1.7824028, -0.38357735, 24.0, 3.0], [1.6226877, -1.7764469, -0.3810744, 28.0, 3.0], [1.6154604, -1.7803552, -0.3807615, 39.0, 3.0], [1.6105583, -1.787451, -0.3810744, 23.0, 3.0], [1.6095777, -1.7989506, -0.38232586, 13.0, 3.0], [1.6006643, -1.8016045, -0.38170013, 8.0, 3.0], [1.5982866, -1.8116249, -0.38263875, 2.0, 3.0], [1.6744444, -1.6832347, -0.63617724, 4.0, 0.0], [1.6574043, -1.6783639, -0.63203615, 6.0, 0.0], [1.64342, -1.675863, -0.62893027, 8.0, 0.0], [1.6429514, -1.6871257, -0.63100088, 9.0, 0.0], [1.6360043, -1.6911763, -0.63048321, 10.0, 0.0], [1.6247379, -1.6913038, -0.62841266, 10.0, 0.0], [1.7152698, -1.786793, -0.57182562, 1.0, 1.0], [1.6028225, -1.6801909, -0.62220097, 15.0, 0.0], [1.6552372, -1.736349, -0.55382955, 5.0, 1.0], [1.5916337, -1.6801659, -0.62013048, 16.0, 0.0], [1.6438075, -1.7364556, -0.55202997, 9.0, 1.0], [1.5950247, -1.6955612, -0.62375391, 18.0, 0.0], [1.6257232, -1.729404, -0.54798079, 11.0, 1.0], [1.5827982, -1.6937836, -0.62116575, 20.0, 0.0], [1.6146593, -1.7290884, -0.5461812, 15.0, 1.0], [1.5824302, -1.7046866, -0.6232363, 21.0, 0.0], [1.6102419, -1.7358619, -0.5466311, 18.0, 1.0], [1.5617713, -1.6948478, -0.61754227, 22.0, 0.0], [1.5988915, -1.735739, -0.54483151, 27.0, 1.0], [1.6673638, -1.8113401, -0.478549, 1.0, 2.0], [1.5506289, -1.6945881, -0.61547172, 25.0, 0.0], [1.593834, -1.7430254, -0.54528135, 35.0, 1.0], [1.6345392, -1.7881677, -0.47091663, 1.0, 2.0], [1.549901, -1.7057096, -0.61754227, 25.0, 0.0], [1.5788733, -1.7382039, -0.54213208, 46.0, 1.0], [1.6045359, -1.7676959, -0.46404752, 1.0, 2.0], [1.5429417, -1.7094057, -0.6170246, 26.0, 0.0], [1.5688806, -1.7393634, -0.54078233, 86.0, 1.0], [1.582889, -1.7555101, -0.4594681, 1.0, 2.0], [1.5434123, -1.7219739, -0.61961281, 25.0, 0.0], [1.5640998, -1.7462808, -0.54123229, 48.0, 1.0], [1.6081818, -1.7961283, -0.46862692, 1.0, 2.0], [1.527117, -1.7158065, -0.61547172, 25.0, 0.0], [1.5696503, -1.764835, -0.54528135, 23.0, 1.0], [1.5287944, -1.729812, -0.61857754, 22.0, 0.0], [1.5725104, -1.7805281, -0.54843074, 18.0, 1.0], [1.52657, -1.739494, -0.62013048, 21.0, 0.0], [1.5611459, -1.7801458, -0.5466311, 13.0, 1.0], [1.5217576, -1.7462685, -0.62064809, 19.0, 0.0], [1.5641943, -1.7955985, -0.54978037, 10.0, 1.0], [1.5235447, -1.760069, -0.62375391, 17.0, 0.0], [1.5566421, -1.799574, -0.54933053, 8.0, 1.0], [1.5173916, -1.7653766, -0.62375391, 13.0, 0.0], [1.569716, -1.8268971, -0.55607903, 5.0, 1.0], [1.5074575, -1.7662541, -0.62220097, 11.0, 0.0], [1.5072175, -1.7791374, -0.62478918, 8.0, 0.0], [1.509703, -1.7947364, -0.62841266, 7.0, 0.0], [1.5071443, -1.8044432, -0.62996554, 4.0, 0.0], [1.6789424, -1.6760148, -0.63565958, 3.0, 0.0]]"
302,Yellow,"[[2.4016116, -2.3103151, -0.52780992, 7.0, 3.0], [2.3765066, -2.302191, -0.52405554, 13.0, 3.0], [2.3670421, -2.309093, -0.52374262, 21.0, 3.0], [2.3674226, -2.3256474, -0.52561986, 32.0, 3.0], [2.3611021, -2.3348744, -0.52593273, 15.0, 3.0], [2.3627355, -2.352859, -0.52812284, 8.0, 3.0], [2.2826755, -2.2866628, -0.74593776, 15.0, 1.0], [2.3367176, -2.3416166, -0.64302635, 15.0, 2.0], [2.3726411, -2.3792758, -0.53219014, 1.0, 3.0], [2.2691917, -2.2890811, -0.74413812, 12.0, 1.0], [2.338203, -2.3595207, -0.64569765, 12.0, 2.0], [2.2598205, -2.2955995, -0.74368823, 10.0, 1.0], [2.3364232, -2.3750725, -0.64760572, 7.0, 2.0], [2.2582016, -2.3108354, -0.74593776, 9.0, 1.0], [2.2600276, -2.3280988, -0.74908704, 7.0, 1.0], [2.4529023, -2.2296228, -0.76528352, 1.0, 1.0], [2.4566042, -2.2486975, -0.76888275, 1.0, 1.0], [2.4372771, -2.2466927, -0.76528352, 1.0, 1.0], [2.3979988, -2.2260191, -0.7553857, 4.0, 1.0], [2.3759778, -2.2210681, -0.75088662, 7.0, 1.0], [2.3596966, -2.221334, -0.74818724, 10.0, 1.0], [2.3494885, -2.2264659, -0.74728745, 13.0, 1.0], [2.4364111, -2.3096445, -0.65256679, 1.0, 2.0], [2.3406823, -2.2328999, -0.74683756, 15.0, 1.0], [2.4003325, -2.2906036, -0.64493442, 9.0, 2.0], [2.3314683, -2.2397065, -0.7463876, 18.0, 1.0], [2.3876748, -2.2953038, -0.64378959, 13.0, 2.0], [2.3246443, -2.2495921, -0.74683756, 19.0, 1.0], [2.3810587, -2.3049901, -0.64417118, 16.0, 2.0], [2.307008, -2.2481725, -0.74368823, 21.0, 1.0], [2.3645635, -2.3050649, -0.64188147, 25.0, 2.0], [2.2949736, -2.2521169, -0.74233854, 23.0, 1.0], [2.3466959, -2.3036776, -0.63921016, 34.0, 2.0], [2.2888789, -2.2610843, -0.74278843, 28.0, 1.0], [2.3302629, -2.3035736, -0.63692045, 36.0, 2.0], [2.2892621, -2.2773066, -0.74548781, 22.0, 1.0], [2.333744, -2.322367, -0.6399734, 24.0, 2.0]]"
303,Yellow,"[[2.8149245, -2.3056304, -0.57630467, 11.0, 3.0], [2.8490088, -2.3169782, -0.58162344, 1.0, 3.0], [2.7190733, -2.240634, -0.8134231, 11.0, 1.0], [2.776803, -2.2890198, -0.69950581, 13.0, 2.0], [2.8068593, -2.3154423, -0.57630467, 23.0, 3.0], [2.723232, -2.2600679, -0.81702226, 13.0, 1.0], [2.7683947, -2.2991819, -0.69950581, 22.0, 2.0], [2.7987597, -2.3252258, -0.57630467, 28.0, 3.0], [2.7629609, -2.3118327, -0.70026904, 37.0, 2.0], [2.7765853, -2.3240571, -0.57348883, 26.0, 3.0], [2.7638819, -2.3290539, -0.70255876, 22.0, 2.0], [2.7755992, -2.3405855, -0.57505316, 11.0, 3.0], [2.7621317, -2.3432868, -0.70408523, 14.0, 2.0], [2.7468815, -2.3460584, -0.70217711, 11.0, 2.0], [2.7476058, -2.3633139, -0.70446682, 4.0, 2.0], [2.8833637, -2.2124829, -0.83906752, 1.0, 1.0], [2.8725393, -2.2201507, -0.83816767, 1.0, 1.0], [2.8201654, -2.211292, -0.82737005, 1.0, 1.0], [2.7975214, -2.2085567, -0.82287103, 1.0, 1.0], [2.7821686, -2.212244, -0.82062149, 4.0, 1.0], [2.7698662, -2.2182877, -0.8192718, 7.0, 1.0], [2.763623, -2.2291663, -0.8197217, 9.0, 1.0], [2.8327069, -2.285706, -0.70751977, 1.0, 2.0], [2.739187, -2.2252831, -0.81477278, 10.0, 1.0], [2.8109987, -2.2844365, -0.70408523, 4.0, 2.0], [2.7314026, -2.2348313, -0.81477278, 10.0, 1.0], [2.8045266, -2.2954786, -0.70446682, 11.0, 2.0]]"
304,Yellow,"[[6.1061792, -4.6063509, -0.66918176, 0.0, 5.0], [6.0979948, -4.6336637, -0.6700533, 3.0, 5.0], [6.1086798, -4.6755085, -0.67301667, 0.0, 5.0], [6.1085343, -4.539907, -0.9344942, 1.0, 4.0], [6.0688133, -4.5433574, -0.93083817, 4.0, 4.0], [6.0402374, -4.5549517, -0.9288882, 6.0, 4.0], [6.0053325, -4.5615993, -0.92596334, 10.0, 4.0], [5.9893723, -4.5825343, -0.92596334, 10.0, 4.0], [5.9906354, -4.6167421, -0.92864448, 7.0, 4.0]]"
305,Yellow,"[[1.8051515, -1.9088941, -0.41611573, 1.0, 3.0], [1.7940869, -1.9111768, -0.41517711, 2.0, 3.0], [1.7927927, -1.9232076, -0.4164286, 13.0, 3.0], [1.787747, -1.9305913, -0.41674146, 24.0, 3.0], [1.7783233, -1.9339118, -0.41611573, 27.0, 3.0], [1.76357, -1.9313554, -0.41423854, 24.0, 3.0], [1.7621249, -1.9433529, -0.41549, 11.0, 3.0], [1.7543489, -1.9477178, -0.41517711, 6.0, 3.0], [1.7518317, -1.9579413, -0.41611573, 1.0, 3.0], [1.8165442, -1.8279939, -0.69052929, 3.0, 0.0], [1.8060815, -1.8301985, -0.68897635, 7.0, 0.0], [1.7848085, -1.8213141, -0.68328232, 9.0, 0.0], [1.781454, -1.8299911, -0.68431759, 11.0, 0.0], [1.7737128, -1.8348095, -0.68379998, 14.0, 0.0], [1.8376466, -1.90161, -0.6105172, 1.0, 1.0], [1.7525806, -1.8256598, -0.67810595, 16.0, 0.0], [1.8036835, -1.8802067, -0.60151911, 2.0, 1.0], [1.7425174, -1.8272674, -0.67655301, 18.0, 0.0], [1.79475, -1.8833561, -0.60061932, 7.0, 1.0], [1.7351197, -1.8316332, -0.6760354, 19.0, 0.0], [1.7764374, -1.8765607, -0.59657025, 10.0, 1.0], [1.7283949, -1.8379804, -0.6760354, 20.0, 0.0], [1.7565286, -1.8685514, -0.59207124, 14.0, 1.0], [1.7219685, -1.8440025, -0.6760354, 21.0, 0.0], [1.7456797, -1.8707025, -0.59072149, 18.0, 1.0], [1.7115806, -1.8457524, -0.67448246, 23.0, 0.0], [1.736817, -1.8736229, -0.5898217, 22.0, 1.0], [1.807797, -1.9515598, -0.51709241, 1.0, 2.0], [1.7002149, -1.8457344, -0.67241186, 24.0, 0.0], [1.7329057, -1.8825415, -0.59072149, 27.0, 1.0], [1.7587752, -1.9113141, -0.50488061, 1.0, 2.0], [1.6937618, -1.8516579, -0.67241186, 24.0, 0.0], [1.7210647, -1.8828256, -0.5889219, 38.0, 1.0], [1.7441468, -1.9087459, -0.50259089, 1.0, 2.0], [1.6898859, -1.8604193, -0.67344719, 23.0, 0.0], [1.7171015, -1.8917079, -0.5898217, 33.0, 1.0], [1.7876055, -1.9700717, -0.51709241, 1.0, 2.0], [1.6888838, -1.8717499, -0.67551774, 23.0, 0.0], [1.7212586, -1.9089696, -0.59342092, 21.0, 1.0], [1.6800889, -1.8744631, -0.67448246, 22.0, 0.0], [1.7201196, -1.9204735, -0.59522051, 13.0, 1.0], [1.6735355, -1.8803163, -0.67448246, 22.0, 0.0], [1.7250612, -1.9395711, -0.59926963, 10.0, 1.0], [1.6707996, -1.8904891, -0.6760354, 19.0, 0.0], [1.7131203, -1.9397385, -0.59747005, 8.0, 1.0], [1.6702296, -1.9038613, -0.67862362, 18.0, 0.0], [1.7063389, -1.9457066, -0.59747005, 4.0, 1.0], [1.6724561, -1.9198765, -0.68224704, 15.0, 0.0], [1.7490973, -2.0092714, -0.61501622, 1.0, 1.0], [1.6651502, -1.9795322, -0.69311744, 6.0, 0.0], [1.8916433, -1.8261005, -0.70450544, 2.0, 0.0], [1.890798, -1.8380786, -0.70657599, 2.0, 0.0], [1.8705655, -1.8311538, -0.70139962, 2.0, 0.0], [1.8600351, -1.8336034, -0.69984674, 3.0, 0.0], [1.8536233, -1.8400849, -0.69984674, 3.0, 0.0], [1.850244, -1.8489527, -0.70088202, 3.0, 0.0]]"
306,Yellow,"[[4.0400548, -3.0300524, -0.62007129, 1.0, 4.0], [4.0104461, -3.0297771, -0.61714637, 13.0, 4.0], [3.9956377, -3.0394537, -0.6164152, 16.0, 4.0], [4.0012951, -3.0647578, -0.61885256, 13.0, 4.0], [3.9795711, -3.0702181, -0.61714637, 3.0, 4.0], [4.0128117, -2.9856136, -0.79218423, 3.0, 3.0], [3.9897196, -2.9901252, -0.78968132, 11.0, 3.0], [3.9776807, -3.0028431, -0.78936839, 14.0, 3.0], [3.9498782, -3.0035572, -0.78592682, 17.0, 3.0], [3.9351914, -3.0130365, -0.78498822, 14.0, 3.0], [3.9361293, -3.0345118, -0.78717828, 9.0, 3.0]]"
307,Yellow,"[[1.5938755, -1.9501113, -0.39890796, 10.0, 3.0], [1.5898901, -1.9584534, -0.39953369, 6.0, 3.0], [1.5871067, -1.9683282, -0.40047228, 1.0, 3.0], [1.641111, -1.9235326, -0.40047228, 1.0, 3.0], [1.6254486, -1.9186988, -0.39828217, 4.0, 3.0], [1.6212842, -1.9273844, -0.39890796, 15.0, 3.0], [1.6069489, -1.9239353, -0.39703071, 24.0, 3.0], [1.6002233, -1.9295329, -0.39703071, 28.0, 3.0], [1.591885, -1.9338598, -0.39671785, 23.0, 3.0], [1.5481815, -1.8908347, -0.65481222, 25.0, 0.0], [1.5511779, -1.8958439, -0.56552702, 45.0, 1.0], [1.5785561, -1.9299924, -0.4846549, 1.0, 2.0], [1.5345894, -1.8869656, -0.6517064, 22.0, 0.0], [1.5510277, -1.9085389, -0.5677765, 24.0, 1.0], [1.5283235, -1.8920441, -0.6517064, 19.0, 0.0], [1.5508101, -1.9212537, -0.57002604, 17.0, 1.0], [1.5213785, -1.897633, -0.6517064, 17.0, 0.0], [1.5376657, -1.9193206, -0.5677765, 12.0, 1.0], [1.5252389, -1.9168012, -0.6563651, 17.0, 0.0], [1.5306207, -1.9249433, -0.5677765, 9.0, 1.0], [1.5125508, -1.9145342, -0.65377688, 13.0, 0.0], [1.5335523, -1.9425108, -0.57137573, 6.0, 1.0], [1.5046664, -1.9182825, -0.65325934, 12.0, 0.0], [1.5471991, -1.9739258, -0.57902408, 1.0, 1.0], [1.4966395, -1.9343312, -0.65532982, 10.0, 0.0], [1.4942461, -1.9459329, -0.65740043, 9.0, 0.0], [1.4944717, -1.9603547, -0.66050619, 9.0, 0.0], [1.4961829, -1.9905572, -0.66723549, 4.0, 0.0], [1.5123322, -2.0267339, -0.67758828, 2.0, 0.0], [1.512148, -2.0413144, -0.6806941, 1.0, 0.0], [1.5073022, -2.0496929, -0.68172938, 2.0, 0.0], [1.4955821, -2.0487008, -0.67965883, 1.0, 0.0], [1.7109129, -1.8935045, -0.68379998, 2.0, 0.0], [1.6642981, -1.8548903, -0.66775316, 3.0, 0.0], [1.6411064, -1.8419375, -0.66102386, 6.0, 0.0], [1.6308266, -1.8433142, -0.65947098, 7.0, 0.0], [1.6243824, -1.8489956, -0.65947098, 7.0, 0.0], [1.6093504, -1.8441831, -0.65584749, 7.0, 0.0], [1.68681, -1.9343081, -0.59252113, 1.0, 1.0], [1.5994301, -1.8451306, -0.65429455, 9.0, 0.0], [1.6319014, -1.8839185, -0.57542485, 2.0, 1.0], [1.5958235, -1.8533522, -0.65532982, 11.0, 0.0], [1.6129349, -1.874548, -0.57092583, 7.0, 1.0], [1.5952957, -1.8665315, -0.65791804, 13.0, 0.0], [1.6022567, -1.8760015, -0.56957608, 10.0, 1.0], [1.5875207, -1.8706161, -0.65740043, 16.0, 0.0], [1.5931776, -1.8786106, -0.56867629, 15.0, 1.0], [1.5697775, -1.8628503, -0.65274167, 17.0, 0.0], [1.5916313, -1.8901227, -0.57047588, 20.0, 1.0], [1.564505, -1.8698002, -0.65325934, 19.0, 0.0], [1.5800239, -1.8896871, -0.56867629, 26.0, 1.0], [1.5788686, -1.8889756, -0.478549, 1.0, 2.0], [1.5567341, -1.873764, -0.65274167, 22.0, 0.0], [1.5684388, -1.8891935, -0.56687671, 31.0, 1.0], [1.5898186, -1.9156257, -0.48389161, 1.0, 2.0], [1.5498559, -1.879457, -0.65274167, 24.0, 0.0], [1.560595, -1.8931531, -0.56642681, 46.0, 1.0], [1.5927727, -1.9335626, -0.48694456, 1.0, 2.0]]"
308,Yellow,"[[1.8642634, -1.9123838, -0.42299888, 1.0, 3.0], [1.8562024, -1.9174603, -0.42268598, 9.0, 3.0], [1.845391, -1.9196557, -0.42174736, 22.0, 3.0], [1.837315, -1.9246567, -0.42143452, 23.0, 3.0], [1.8278674, -1.9281912, -0.42080876, 23.0, 3.0], [1.8333116, -1.9475051, -0.4236246, 11.0, 3.0], [1.8184086, -1.9452343, -0.42174736, 7.0, 3.0], [1.8549615, -1.9975742, -0.43175918, 1.0, 3.0], [1.8180494, -1.8237699, -0.69001162, 14.0, 0.0], [1.8773109, -1.8845332, -0.61411637, 1.0, 1.0], [1.8119916, -1.8297888, -0.69001162, 15.0, 0.0], [1.8518611, -1.8713559, -0.60781777, 5.0, 1.0], [1.8042389, -1.8347251, -0.68949395, 16.0, 0.0], [1.8302927, -1.8625194, -0.60286885, 9.0, 1.0], [1.7883754, -1.8313372, -0.68587047, 19.0, 0.0], [1.8333075, -1.8786601, -0.60601819, 12.0, 1.0], [1.7765926, -1.8320211, -0.68379998, 19.0, 0.0], [1.8172455, -1.8752518, -0.60286885, 17.0, 1.0], [1.7715267, -1.8396028, -0.68431759, 20.0, 0.0], [1.8012296, -1.8717546, -0.59971952, 21.0, 1.0], [1.8442596, -1.9171389, -0.51709241, 1.0, 2.0], [1.7717704, -1.8527565, -0.68690574, 22.0, 0.0], [1.7879534, -1.8709862, -0.59747005, 26.0, 1.0], [1.8646793, -1.9519571, -0.52472478, 1.0, 2.0], [1.7626318, -1.8561283, -0.68587047, 22.0, 0.0], [1.7840943, -1.880043, -0.59836984, 34.0, 1.0], [1.8119144, -1.910027, -0.51174974, 1.0, 2.0], [1.7428879, -1.8482146, -0.6806941, 22.0, 0.0], [1.7775208, -1.8862593, -0.59836984, 35.0, 1.0], [1.8133132, -1.9249144, -0.51403946, 1.0, 2.0], [1.7417078, -1.8599275, -0.68276465, 22.0, 0.0], [1.7882355, -1.9109502, -0.60421854, 23.0, 1.0], [1.7365204, -1.8674108, -0.68328232, 21.0, 0.0], [1.7752548, -1.9097332, -0.60196906, 14.0, 1.0], [1.7381833, -1.8816735, -0.68638813, 20.0, 0.0], [1.7712215, -1.918782, -0.60286885, 10.0, 1.0], [1.7329104, -1.8891528, -0.68690574, 19.0, 0.0], [1.7674828, -1.9275178, -0.60376865, 8.0, 1.0], [1.7735242, -1.9483943, -0.60826772, 6.0, 1.0], [1.7967672, -1.987824, -0.61861545, 1.0, 1.0], [1.9483482, -1.861882, -0.72210521, 2.0, 0.0], [1.9098212, -1.8378619, -0.71019953, 3.0, 0.0], [1.9047817, -1.8458617, -0.71071708, 3.0, 0.0], [1.8706744, -1.8255146, -0.70036435, 5.0, 0.0], [1.8587793, -1.8266172, -0.69829381, 8.0, 0.0]]"
309,Yellow,"[[1.4375945, -1.956332, -0.38451597, 1.0, 3.0], [1.372877, -1.8813044, -0.36887249, 1.0, 3.0], [1.3689491, -1.889046, -0.36949828, 5.0, 3.0], [1.365476, -1.8988616, -0.37043685, 7.0, 3.0], [1.3599871, -1.9052244, -0.37074974, 6.0, 3.0], [1.3472862, -1.9021364, -0.36918539, 3.0, 3.0], [1.3485912, -1.9181393, -0.37137547, 1.0, 3.0], [1.3167784, -1.9849157, -0.63824779, 2.0, 0.0], [1.4139221, -1.8783833, -0.62996554, 2.0, 0.0], [1.3804365, -1.8479558, -0.61805987, 7.0, 0.0], [1.3693746, -1.8465563, -0.61598933, 11.0, 0.0], [1.4000003, -1.8899213, -0.45717838, 1.0, 2.0], [1.3491769, -1.8326563, -0.60977769, 15.0, 0.0], [1.3829268, -1.8805621, -0.45374379, 6.0, 2.0], [1.3430922, -1.8371202, -0.60977769, 20.0, 0.0], [1.3720517, -1.8787959, -0.45221734, 14.0, 2.0], [1.3369927, -1.8415639, -0.60977769, 24.0, 0.0], [1.3697749, -1.8881037, -0.53853285, 1.0, 1.0], [1.3600509, -1.8753887, -0.45030925, 21.0, 2.0], [1.3268465, -1.8417497, -0.60822481, 25.0, 0.0], [1.34951, -1.8738976, -0.53313404, 1.0, 1.0], [1.3497279, -1.8755805, -0.44916439, 27.0, 2.0], [1.3215331, -1.8479413, -0.60874242, 27.0, 0.0], [1.3381007, -1.8724892, -0.53133446, 1.0, 1.0], [1.3431728, -1.8802806, -0.44916439, 37.0, 2.0], [1.3091612, -1.8448951, -0.6061542, 34.0, 0.0], [1.3180264, -1.8580749, -0.52593559, 3.0, 1.0], [1.3340015, -1.8819875, -0.44840118, 28.0, 2.0], [1.3016009, -1.8478743, -0.6056366, 43.0, 0.0], [1.3246671, -1.8820164, -0.53133446, 1.0, 1.0], [1.3353319, -1.8978721, -0.45107248, 16.0, 2.0], [1.2987878, -1.8569298, -0.60718954, 35.0, 0.0], [1.3362806, -1.9119554, -0.53853285, 1.0, 1.0], [1.3369018, -1.9135553, -0.45374379, 9.0, 2.0], [1.2992347, -1.8707466, -0.6102953, 23.0, 0.0], [1.3283107, -1.9147521, -0.45298058, 5.0, 2.0], [1.2985073, -1.8829966, -0.61288351, 20.0, 0.0], [1.2843963, -1.8786255, -0.60977769, 16.0, 0.0], [1.2789156, -1.8846961, -0.6102953, 12.0, 0.0], [1.2841997, -1.9067743, -0.61598933, 9.0, 0.0], [1.2861246, -1.9240943, -0.62013048, 7.0, 0.0]]"
310,Yellow,"[[1.5235951, -1.8621324, -0.3810744, 27.0, 3.0], [1.5071213, -1.8551738, -0.37857145, 36.0, 3.0], [1.4931953, -1.8511982, -0.37669426, 20.0, 3.0], [1.4941332, -1.8656499, -0.37857145, 10.0, 3.0], [1.4863822, -1.8693081, -0.37825859, 7.0, 3.0], [1.5300331, -1.9380533, -0.39108619, 1.0, 3.0], [1.5469019, -1.8376558, -0.38044867, 1.0, 3.0], [1.5214751, -1.8203095, -0.37575564, 5.0, 3.0], [1.5252042, -1.8377696, -0.37825859, 16.0, 3.0], [1.5300859, -1.8568027, -0.3810744, 24.0, 3.0], [1.4597725, -1.7809553, -0.6170246, 21.0, 0.0], [1.4817854, -1.8090992, -0.53988254, 31.0, 1.0], [1.5086724, -1.842581, -0.46290264, 1.0, 2.0], [1.4498885, -1.7815447, -0.61547172, 22.0, 0.0], [1.4766911, -1.8157725, -0.5403325, 46.0, 1.0], [1.4873701, -1.8295559, -0.45832324, 1.0, 2.0], [1.4460894, -1.7896003, -0.61650699, 24.0, 0.0], [1.4666711, -1.8163674, -0.53898275, 60.0, 1.0], [1.4859071, -1.8408471, -0.45984969, 1.0, 2.0], [1.4446695, -1.8006644, -0.61857754, 24.0, 0.0], [1.4578838, -1.8184353, -0.53808296, 37.0, 1.0], [1.4419862, -1.8102295, -0.62013048, 20.0, 0.0], [1.4563819, -1.8296119, -0.53988254, 23.0, 1.0], [1.4284681, -1.8061604, -0.6170246, 21.0, 0.0], [1.4596531, -1.8469156, -0.54348177, 16.0, 1.0], [1.4245409, -1.8141747, -0.61805987, 19.0, 0.0], [1.4531975, -1.8519994, -0.54348177, 11.0, 1.0], [1.4217629, -1.8237066, -0.61961281, 19.0, 0.0], [1.4479216, -1.8585981, -0.54393172, 9.0, 1.0], [1.4153883, -1.8286585, -0.61961281, 17.0, 0.0], [1.4426171, -1.8651824, -0.54438156, 6.0, 1.0], [1.4172363, -1.844311, -0.6232363, 16.0, 0.0], [1.4025874, -1.838495, -0.61961281, 15.0, 0.0], [1.4008269, -1.8495401, -0.62168342, 13.0, 0.0], [1.4089867, -1.9013587, -0.6341067, 8.0, 0.0], [1.4046308, -1.9093778, -0.63514197, 6.0, 0.0], [1.4059327, -1.9251901, -0.63876545, 3.0, 0.0], [1.5408612, -1.9226213, -0.47893062, 1.0, 2.0], [1.4800113, -1.9273951, -0.561028, 1.0, 1.0], [1.6118073, -1.7825713, -0.64394182, 3.0, 0.0], [1.5926689, -1.7738122, -0.63876545, 3.0, 0.0], [1.5867777, -1.7790841, -0.63876545, 3.0, 0.0], [1.5783073, -1.7814441, -0.63773018, 7.0, 0.0], [1.5551821, -1.7683583, -0.63100088, 9.0, 0.0], [1.535022, -1.7577698, -0.62530684, 11.0, 0.0], [1.5263457, -1.7601984, -0.62427157, 12.0, 0.0], [1.5192395, -1.7637864, -0.62375391, 12.0, 0.0], [1.5130734, -1.769079, -0.62375391, 13.0, 0.0], [1.5383391, -1.7998911, -0.5466311, 3.0, 1.0], [1.4956342, -1.7610974, -0.61909521, 15.0, 0.0], [1.533308, -1.8067359, -0.54708099, 8.0, 1.0], [1.4869869, -1.7633536, -0.61805987, 15.0, 0.0], [1.5257362, -1.8105867, -0.5466311, 12.0, 1.0], [1.4845433, -1.7729769, -0.61961281, 17.0, 0.0], [1.5094024, -1.8039449, -0.54303187, 15.0, 1.0], [1.4758753, -1.7751771, -0.61857754, 17.0, 0.0], [1.4931337, -1.7972114, -0.53943264, 21.0, 1.0], [1.4733595, -1.7847878, -0.62013048, 19.0, 0.0], [1.4868511, -1.8024124, -0.53943264, 24.0, 1.0], [1.6248347, -1.7837925, -0.64653003, 2.0, 0.0], [1.6005492, -1.8594967, -0.56642681, 1.0, 1.0], [1.567555, -1.9009202, -0.47893062, 1.0, 2.0]]"
311,Yellow,"[[2.7005298, -1.8394148, -0.40119389, 1.0, 4.0], [2.6403956, -1.8113033, -0.39315054, 3.0, 4.0], [2.6245754, -1.8132789, -0.39168811, 13.0, 4.0], [2.6231179, -1.8258317, -0.39241934, 23.0, 4.0], [2.614783, -1.8342934, -0.39217559, 20.0, 4.0], [2.6015587, -1.8392807, -0.3912006, 11.0, 4.0], [2.6129086, -1.8610188, -0.39388174, 7.0, 4.0], [2.6390431, -1.7680196, -0.61745793, 1.0, 2.0], [2.6312284, -1.7761227, -0.61707634, 8.0, 2.0], [2.6120255, -1.7764637, -0.61402339, 11.0, 2.0], [2.5960913, -1.7789121, -0.61173368, 12.0, 2.0], [2.580483, -1.7808207, -0.60944396, 17.0, 2.0], [2.572639, -1.7886966, -0.60906237, 27.0, 2.0], [2.6417255, -1.837415, -0.50966352, 1.0, 3.0], [2.5596347, -1.7936075, -0.6075359, 34.0, 2.0], [2.5961525, -1.819872, -0.50215465, 1.0, 3.0], [2.5597737, -1.80706, -0.60906237, 34.0, 2.0], [2.628186, -1.8567303, -0.50966352, 1.0, 3.0], [2.5598497, -1.8205357, -0.61058879, 16.0, 2.0], [2.5582671, -1.8328905, -0.61173368, 13.0, 2.0], [2.5617278, -1.8482561, -0.61402339, 11.0, 2.0], [2.5555847, -1.856741, -0.61402339, 8.0, 2.0], [2.5487623, -1.8660951, -0.61402339, 4.0, 2.0]]"
